AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,label,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
3.879120879,0.009098041,0.257790368,0.342966826,10,118,8,FALSE,Cre01.g022850,Cre01.g022850,117.9745763,110,0,FALSE,0,Cre01.g022850,126532127
3.987249545,0.050309762,0.250799452,0.321732692,10,74,5,FALSE,g9845,g9845,101.3783784,69,0,FALSE,0,g9845,379445955
4.517495396,0.008066711,0.221361598,0.288533835,11,57,7,FALSE,Cre08.g372550,Cre08.g372550,78.87719298,50,0,FALSE,0,Cre08.g372550,35033233
4.378684807,0.044643343,0.228379078,0.308690546,10,131,66,FALSE,g9920,g9920,111.4274809,65,0,FALSE,0,g9920,294579631
3.340909091,0.016702624,0.299319728,0.347990681,10,102,50,FALSE,Cre01.g032550,Cre01.g032550,117.9803922,52,0,FALSE,0,Cre01.g032550,15693725
4.310043668,0.059977954,0.232016211,0.260743802,10,121,53,FALSE,g6578,g6578,97.47933884,68,0,FALSE,0,g6578,442766960
4.384269663,0.044520822,0.22808816,0.277415616,10,118,54,FALSE,Cre09.g387600,Cre09.g387600,99.77118644,64,0,FALSE,0,Cre09.g387600,247847496
3.421686747,0.02014333,0.292253521,0.339511823,10,115,71,FALSE,Cre16.g672500,Cre16.g672500,118.2086957,44,0,FALSE,0,Cre16.g672500,36106671
3.650205761,0.046104591,0.273957159,0.271785268,10,90,60,FALSE,Cre02.g098300,Cre02.g098300,91.37777778,30,0,FALSE,0,Cre02.g098300,45113528
3.835294118,0.026546194,0.260736196,0.319611471,10,47,31,FALSE,Cre10.g439250,Cre10.g439250,82.44680851,16,0,FALSE,0,Cre10.g439250,25534309
4.557377049,0.001487864,0.21942446,0.374643875,11,27,21,FALSE,Cre16.g693950,Cre16.g693950,84.14814815,6,0,FALSE,0,Cre16.g693950,1270077
4.824242424,0.002936036,0.207286432,0.356707317,11,41,16,FALSE,Cre02.g105550,Cre02.g105550,85.26829268,25,0,FALSE,0,Cre02.g105550,6743693
4.036585366,0.045156337,0.247734139,0.293300654,10,153,43,FALSE,Cre03.g183550,Cre03.g183550,111.3137255,110,0,FALSE,0,Cre03.g183550,481035312
3.92248062,0.031104141,0.254940711,0.283705542,10,156,31,FALSE,g16703,g16703,109.3461538,125,0,FALSE,0,g16703,421311443
4.168986083,0.027415365,0.239866476,0.335434174,10,85,21,FALSE,Cre16.g651000,Cre16.g651000,115.4,64,0,FALSE,0,Cre16.g651000,124292459
5.05870021,0.001218684,0.197679237,0.380952381,11,15,7,FALSE,"Cre05.g233100,g5111","Cre05.g233100,g5111",84.26666667,8,0,FALSE,0,"Cre05.g233100,g5111",602806
4.770042194,0.085176434,0.209641751,0.229648992,11,104,49,FALSE,Cre06.g251750,Cre06.g251750,88.27884615,55,0,FALSE,0,Cre06.g251750,508343228
4.190965092,0.062833799,0.238608525,0.27535014,10,120,42,FALSE,Cre03.g199450,Cre03.g199450,100.0416667,78,0,FALSE,0,Cre03.g199450,481647457
4.169811321,0.046137963,0.239819005,0.279213153,10,131,45,FALSE,Cre04.g220700,Cre04.g220700,104.5801527,86,0,FALSE,0,Cre04.g220700,368280352
2.76,0.008621047,0.362318841,0.34589372,8,46,31,FALSE,Cre03.g178950,Cre03.g178950,110.3913043,15,0,FALSE,0,Cre03.g178950,6375207
4.705128205,0.007512238,0.21253406,0.2,10,5,4,FALSE,Cre01.g035250,Cre01.g035250,35.6,1,0,FALSE,0,Cre01.g035250,1715750
0,0,0,0.336363636,0,11,11,FALSE,g16727,g16727,49.63636364,0,0,FALSE,0,g16727,0
3.50617284,0.024070513,0.285211268,0.286363636,9,56,49,FALSE,Cre17.g726500,Cre17.g726500,83.44642857,7,0,FALSE,0,Cre17.g726500,15204847
3.647342995,0.062098892,0.274172185,0.262797125,10,135,87,FALSE,g9276,g9276,101.4518519,48,0,FALSE,0,g9276,76179290
2.392592593,0.032001698,0.417956656,0.302669015,8,122,87,FALSE,"Cre06.g293750,g6802","Cre06.g293750,g6802",109.7540984,35,0,FALSE,0,"Cre06.g293750,g6802",31609059
2.714285714,0.021336869,0.368421053,0.326923077,8,65,46,FALSE,Cre14.g622850,Cre14.g622850,105.1846154,19,0,FALSE,0,Cre14.g622850,11699242
4.292682927,0.002524032,0.232954545,0.363265306,10,50,46,FALSE,Cre16.g665950,Cre16.g665950,97.86,4,0,FALSE,0,Cre16.g665950,1560305
3.3125,7.75E-04,0.301886792,0.312865497,8,19,5,FALSE,Cre05.g234100,Cre05.g234100,16.42105263,14,0,FALSE,0,Cre05.g234100,196626
1.608695652,0.006051421,0.621621622,0.247035573,3,23,12,FALSE,"GOX7,g11470","GOX7,g11470",16.08695652,11,0,FALSE,0,"GOX7,g11470",960884
1.636363636,0.004914628,0.611111111,0.252964427,3,23,12,FALSE,g17770,g17770,15.43478261,11,0,FALSE,0,g17770,644122
1.25,0.001118604,0.8,0.19047619,2,7,4,FALSE,Cre03.g179500,Cre03.g179500,8.142857143,3,0,FALSE,0,Cre03.g179500,135832
3.753246753,0.014209802,0.266435986,0.331168831,9,22,19,FALSE,Cre17.g716150,Cre17.g716150,84.68181818,3,0,FALSE,0,Cre17.g716150,3332731
3.44,0.024016986,0.290697674,0.278721279,6,78,75,FALSE,Cre07.g355250,Cre07.g355250,84.26923077,3,0,FALSE,0,Cre07.g355250,27333768
3.365384615,0,0.297142857,0.333333333,8,6,0,FALSE,Cre12.g507800,Cre12.g507800,17,6,0,FALSE,0,Cre12.g507800,0
2.823529412,0.004557581,0.354166667,0.295238095,7,21,4,FALSE,Cre10.g434350,Cre10.g434350,16.85714286,17,0,FALSE,0,Cre10.g434350,758385
5.568265683,0.008799492,0.179589132,0.430304983,15,97,4,FALSE,"SLT3,g10940","SLT3,g10940",88.74226804,93,0,FALSE,0,"SLT3,g10940",11117260
5.115337423,0.026512565,0.195490525,0.435653236,14,91,2,FALSE,"Cre13.g586450,g14390","Cre13.g586450,g14390",90.52747253,89,0,FALSE,0,"Cre13.g586450,g14390",34830910
5.766149871,0.001994706,0.173425947,0.423931624,15,91,6,FALSE,g1858,g1858,88.34065934,85,0,FALSE,0,g1858,4292487
5.568603214,0.008585934,0.179578246,0.418282828,15,100,5,FALSE,Cre12.g554250,Cre12.g554250,88.17,95,0,FALSE,0,Cre12.g554250,15591669
4.728682171,0,0.21147541,0,10,1,0,FALSE,g12666,g12666,15,1,0,FALSE,0,g12666,0
0,0,0,0.222222222,0,9,9,FALSE,g4584,g4584,11.77777778,0,0,FALSE,0,g4584,0
5.697674419,0,0.175510204,0.431934732,15,66,0,FALSE,Cre12.g512950,Cre12.g512950,91.53030303,66,0,FALSE,0,Cre12.g512950,0
3.7578125,0.07245395,0.266112266,0.20952381,9,15,12,FALSE,Cre08.g365500,Cre08.g365500,24.6,3,0,FALSE,0,Cre08.g365500,62078796
6.080901857,0.003619592,0.164449291,0.326666667,15,25,6,FALSE,Cre12.g505400,Cre12.g505400,73.32,19,0,FALSE,0,Cre12.g505400,2882173
5.78768021,0.013460759,0.172780797,0.40960396,15,101,15,FALSE,"SAT1,g11439","SAT1,g11439",86.87128713,86,0,FALSE,0,"SAT1,g11439",17580673
5.523240372,0.15238941,0.181053138,0.335471799,15,87,16,FALSE,g18054,g18054,81.47126437,71,0,FALSE,0,g18054,141404117
5.810026385,0.047170042,0.172116258,0.424963925,15,99,18,FALSE,Cre13.g569400,Cre13.g569400,88.8989899,81,0,FALSE,0,Cre13.g569400,204928333
5.759427828,0.003508179,0.173628359,0.405358183,15,102,10,FALSE,Cre06.g311300,Cre06.g311300,86.83333333,92,0,FALSE,0,Cre06.g311300,10391491
5.691309987,0.005269725,0.175706472,0.388853093,15,97,7,FALSE,Cre06.g277150,Cre06.g277150,86.31958763,90,0,FALSE,0,Cre06.g277150,10029324
5.794502618,0.004554277,0.172577366,0.430570166,15,98,13,FALSE,Cre10.g463550,Cre10.g463550,89.34693878,85,0,FALSE,0,Cre10.g463550,15119045
6.037908497,0.002354288,0.165620264,0.413043478,15,23,5,FALSE,Cre10.g420950,Cre10.g420950,82.43478261,18,0,FALSE,0,Cre10.g420950,2420681
3.395663957,0.005864631,0.294493216,0.432253314,8,98,29,FALSE,"Cre09.g409300,GTR24","Cre09.g409300,GTR24",89.64285714,69,0,FALSE,0,"Cre09.g409300,GTR24",39026107
3.455040872,0.008205374,0.289432177,0.425328947,8,96,32,FALSE,g1271,g1271,88.39583333,64,0,FALSE,0,g1271,89390763
3.388140162,0.024377472,0.295147176,0.422036082,8,97,26,FALSE,"LHCBM9,RHP2,g6609","LHCBM9,RHP2,g6609",88.09278351,71,0,FALSE,0,"LHCBM9,RHP2,g6609",240294754
3.405405405,0.008168402,0.293650794,0.425195969,8,95,27,FALSE,Cre09.g398150,Cre09.g398150,88.82105263,68,0,FALSE,0,Cre09.g398150,121537037
5.978552279,0.024852753,0.167264574,0.40990099,15,101,26,FALSE,Cre06.g287050,Cre06.g287050,87.26732673,75,0,FALSE,0,Cre06.g287050,171102804
5.309139785,0.660628958,0.18835443,0.391010101,14,100,27,FALSE,"Cre06.g298800,g6911","Cre06.g298800,g6911",87.4,73,0,FALSE,0,"Cre06.g298800,g6911",509899301
5.830213904,0.020980863,0.171520294,0.424757782,15,99,21,FALSE,Cre04.g220850,Cre04.g220850,89.49494949,78,0,FALSE,0,Cre04.g220850,40742025
6.004016064,0.018468702,0.166555184,0.433594625,15,95,24,FALSE,g5490,g5490,88.89473684,71,0,FALSE,0,g5490,74349126
3.523809524,0.035739793,0.283783784,0.390804598,8,88,33,FALSE,"Cre02.g114000,Cre02.g114001","Cre02.g114000,Cre02.g114001",86.79545455,55,0,FALSE,0,"Cre02.g114000,Cre02.g114001",32824378
3.532577904,0.012800543,0.283079391,0.423628219,8,95,39,FALSE,Cre02.g145750,Cre02.g145750,87.93684211,56,0,FALSE,0,Cre02.g145750,91196860
3.452777778,0.011368733,0.289621883,0.424963925,8,99,38,FALSE,Cre13.g585500,Cre13.g585500,88.8989899,61,0,FALSE,0,Cre13.g585500,221079743
3.357541899,0.054266229,0.297836938,0.399105273,8,103,41,FALSE,g1857,g1857,87.46601942,62,0,FALSE,0,g1857,141306025
3.432506887,0.008981112,0.291332263,0.426200783,8,99,35,FALSE,Cre12.g502600,Cre12.g502600,89.01010101,64,0,FALSE,0,Cre12.g502600,175032543
3.44598338,0.011368733,0.290192926,0.424963925,8,99,37,FALSE,Cre13.g569450,Cre13.g569450,88.8989899,62,0,FALSE,0,Cre13.g569450,221079743
3.426229508,0.005284771,0.291866029,0.437070447,8,97,32,FALSE,g81,g81,89.88659794,65,0,FALSE,0,g81,39212436
3.465753425,0.008721472,0.288537549,0.407338693,8,99,36,FALSE,Cre10.g466700,Cre10.g466700,86.55555556,63,0,FALSE,0,Cre10.g466700,97663304
2.852852853,0.553187793,0.350526316,0.270701643,7,113,49,FALSE,g12771,g12771,84.39823009,64,0,FALSE,0,g12771,3269366997
3.452662722,0.074504362,0.289631534,0.401199315,7,103,53,FALSE,"NED1,THY28,g12633,g12635","NED1,THY28,g12633,g12635",87.22330097,50,0,FALSE,0,"NED1,THY28,g12633,g12635",214529923
3.569321534,0.010590533,0.280165289,0.426509998,8,99,49,FALSE,g11594,g11594,89.13131313,50,0,FALSE,0,g11594,134117676
3.564705882,0.016487547,0.280528053,0.419090909,8,100,50,FALSE,g9574,g9574,88.28,50,0,FALSE,0,g9574,396053918
3.568914956,0.011528784,0.280197206,0.422490208,8,99,49,FALSE,Cre07.g325300,Cre07.g325300,88.39393939,50,0,FALSE,0,Cre07.g325300,208057098
3.588921283,0.020543611,0.278635256,0.393203883,8,103,52,FALSE,g8224,g8224,85.2815534,51,0,FALSE,0,g8224,203336479
3.534883721,0.015653096,0.282894737,0.407881965,8,102,48,FALSE,g6278,g6278,87.2254902,54,0,FALSE,0,g6278,277361685
3.542613636,0.009583757,0.282277466,0.399494949,8,100,45,FALSE,g3408,g3408,85.87,55,0,FALSE,0,g3408,114009272
3.133064516,0.179702992,0.319176319,0.334335443,7,80,50,FALSE,Cre03.g187250,Cre03.g187250,84.025,30,0,FALSE,0,Cre03.g187250,485417045
4.259414226,0.001518175,0.234774067,0.435717625,8,93,62,FALSE,"g1859,g1860","g1859,g1860",89.25806452,31,0,FALSE,0,"g1859,g1860",3074655
3.641304348,0.013548822,0.274626866,0.421768707,8,99,63,FALSE,Cre07.g343050,Cre07.g343050,88.24242424,36,0,FALSE,0,Cre07.g343050,131103604
3.938628159,0.005542144,0.253895509,0.413030303,8,100,64,FALSE,"Cre07.g332250,g7730","Cre07.g332250,g7730",87.11,36,0,FALSE,0,"Cre07.g332250,g7730",20560665
3.622302158,0.010730714,0.276067527,0.422490208,8,99,61,FALSE,g5293,g5293,88.4040404,38,0,FALSE,0,g5293,130923417
3.544802867,0.017722471,0.282103134,0.436748282,8,97,57,FALSE,Cre03.g177300,Cre03.g177300,89.98969072,40,0,FALSE,0,Cre03.g177300,155366367
3.535714286,0.018094773,0.282828283,0.432253314,8,98,57,FALSE,Cre03.g177250,Cre03.g177250,89.64285714,41,0,FALSE,0,Cre03.g177250,155943456
3.849122807,0.006416218,0.259799453,0.418067227,8,85,48,FALSE,Cre12.g553500,Cre12.g553500,88.28235294,37,0,FALSE,0,Cre12.g553500,11741445
4.344827586,0.005009481,0.23015873,0.421111111,8,100,73,FALSE,Cre12.g502678,Cre12.g502678,88.7,27,0,FALSE,0,Cre12.g502678,13640356
3.58008658,0.164673158,0.279322854,0.407202485,7,102,75,FALSE,Cre12.g502650,Cre12.g502650,88.44117647,27,0,FALSE,0,Cre12.g502650,188057605
4.274853801,2.285261121,0.233926129,0.352289377,9,105,77,FALSE,Cre13.g579300,Cre13.g579300,83.66666667,28,0,FALSE,0,Cre13.g579300,5852438190
3.542056075,0.415441759,0.2823219,0.19005848,8,19,10,FALSE,Cre16.g650625,Cre16.g650625,51.15789474,9,0,FALSE,0,Cre16.g650625,1049464908
3.966666667,0.055041973,0.25210084,0.432253314,9,98,74,FALSE,Cre16.g671350,Cre16.g671350,89.64285714,24,0,FALSE,0,Cre16.g671350,343006982
4.02247191,0.014646038,0.248603352,0.40504386,9,96,75,FALSE,Cre02.g147450,Cre02.g147450,86.32291667,21,0,FALSE,0,Cre02.g147450,5285882
4.068965517,0.054690293,0.245762712,0.432253314,9,98,77,FALSE,Cre01.g016100,Cre01.g016100,89.64285714,21,0,FALSE,0,Cre01.g016100,342578426
4.104651163,0.054976968,0.243626062,0.421111111,9,100,80,FALSE,Cre10.g428538,Cre10.g428538,88.7,20,0,FALSE,0,Cre10.g428538,342865462
4.178571429,0.00265623,0.239316239,0.432253314,9,98,80,FALSE,Cre12.g556000,Cre12.g556000,89.64285714,18,0,FALSE,0,Cre12.g556000,5812882
0,0,0,0,0,1,1,FALSE,Cre12.g547950,Cre12.g547950,66,0,0,FALSE,0,Cre12.g547950,0
4.256097561,0.030018484,0.23495702,0.432253314,9,98,82,FALSE,Cre13.g585550,Cre13.g585550,89.64285714,16,0,FALSE,0,Cre13.g585550,88517127
4.296296296,0.030141118,0.232758621,0.420707071,9,100,85,FALSE,g15354,g15354,88.58,15,0,FALSE,0,g15354,88923636
3.168421053,0.984377218,0.315614618,0.277142857,8,50,43,FALSE,Cre16.g658782,Cre16.g658782,70.48,7,0,FALSE,0,Cre16.g658782,2580118780
4.3375,0.030018484,0.23054755,0.432253314,9,98,84,FALSE,Cre16.g671400,Cre16.g671400,89.64285714,14,0,FALSE,0,Cre16.g671400,88517127
4.423076923,0.008924627,0.226086957,0.440985442,9,95,83,FALSE,g16424,g16424,89.84210526,12,0,FALSE,0,g16424,26724232
4.467532468,0.009318256,0.223837209,0.426613069,9,99,88,FALSE,g16765,g16765,89.2020202,11,0,FALSE,0,g16765,28083923
3.706666667,1.610869067,0.269784173,0.329682131,8,97,87,FALSE,g17230,g17230,87.92783505,10,0,FALSE,0,g17230,4951595751
4.513157895,0.009358823,0.221574344,0.424963925,9,99,89,FALSE,Cre17.g740800,Cre17.g740800,88.8989899,10,0,FALSE,0,Cre17.g740800,28342117
1,0.09984139,1,0.452014652,1,91,85,FALSE,Cre03.g207200,Cre03.g207200,90.78021978,6,0,FALSE,0,Cre03.g207200,351910126
1.428571429,2.17E-04,0.7,0.480036298,2,58,54,FALSE,g1578,g1578,95.13793103,4,0,FALSE,0,g1578,46448
0,0,0,0.415555556,0,100,100,FALSE,g9410,g9410,88.93,0,0,FALSE,0,g9410,0
1,2.76E-04,1,0.432253314,1,98,95,FALSE,Cre06.g288550,Cre06.g288550,89.64285714,3,0,FALSE,0,Cre06.g288550,331773
7.101279039,0.059949288,0.140819702,0.393489534,17,252,1,FALSE,Cre14.g615350,Cre14.g615350,213.7063492,251,0,FALSE,0,Cre14.g615350,360120568
7.466075157,0,0.133939182,0.324287856,18,116,0,FALSE,Cre12.g517700,Cre12.g517700,194.1724138,116,0,FALSE,0,Cre12.g517700,0
7.176052632,0.336380457,0.139352378,0.361178574,17,244,9,FALSE,Cre12.g537371,Cre12.g537371,206.545082,235,0,FALSE,0,Cre12.g537371,1213464953
7.283624967,0.018560131,0.137294274,0.354267337,17,248,3,FALSE,Cre09.g390300,Cre09.g390300,205.5040323,245,0,FALSE,0,Cre09.g390300,266381838
6.914799728,0.265231481,0.144617348,0.393480949,17,228,13,FALSE,Cre02.g145628,Cre02.g145628,212.8157895,215,0,FALSE,0,Cre02.g145628,2143684990
6.961213638,0.551145499,0.143653112,0.239550679,18,88,8,FALSE,Cre02.g114500,Cre02.g114500,142.4204545,80,0,FALSE,0,Cre02.g114500,1537104193
7.733731531,0.507300089,0.129303687,0.218852459,20,61,4,FALSE,Cre03.g198800,Cre03.g198800,67.27868852,57,0,FALSE,0,Cre03.g198800,1317240317
7.043522611,0.090780607,0.141974415,0.385487597,17,257,17,FALSE,g3261,g3261,211.5019455,240,0,FALSE,0,g3261,1237661193
5.764839148,0.475549856,0.173465378,0.241545894,20,46,7,FALSE,Cre12.g501450,Cre12.g501450,79.73913043,39,0,FALSE,0,Cre12.g501450,725799965
7.390800681,0.053362925,0.135303338,0.385325734,18,167,13,FALSE,"Cre04.g214612,Cre04.g214650","Cre04.g214612,Cre04.g214650",213.8083832,154,0,FALSE,0,"Cre04.g214612,Cre04.g214650",159690830
5.268707483,0.048597553,0.189799871,0.398373984,15,247,32,FALSE,"GPD2,PSO2","GPD2,PSO2",214.1376518,215,0,FALSE,0,"GPD2,PSO2",320640834
4.858035207,0.504949649,0.205844535,0.341979311,14,255,35,FALSE,"Cre01.g034342,Cre01.g034350","Cre01.g034342,Cre01.g034350",202.2705882,220,0,FALSE,0,"Cre01.g034342,Cre01.g034350",2150410381
5.72421921,7.35E-04,0.174696315,0.272727273,14,11,2,FALSE,Cre17.g740950,Cre17.g740950,108.4545455,9,0,FALSE,0,Cre17.g740950,362614
6.957847841,0.401172079,0.143722603,0.399784304,17,246,28,FALSE,Cre09.g400750,Cre09.g400750,214.8292683,218,0,FALSE,0,Cre09.g400750,2485211908
5.112268519,0.820289762,0.195607879,0.36093687,14,234,40,FALSE,Cre12.g527250,Cre12.g527250,207.5,194,0,FALSE,0,Cre12.g527250,2532956807
4.90248227,1.29155014,0.2039783,0.225083987,13,95,17,FALSE,Cre13.g605750,Cre13.g605750,135.4736842,78,0,FALSE,0,Cre13.g605750,3122925812
5.281375358,0.141895602,0.189344618,0.38736734,15,254,40,FALSE,g11850,g11850,211.5669291,214,0,FALSE,0,g11850,622581480
5.685916323,0.15476975,0.175873147,0.194581281,14,29,9,FALSE,Cre12.g533150,Cre12.g533150,82.44827586,20,0,FALSE,0,Cre12.g533150,219450388
5.428975265,0.227453015,0.184196824,0.376354701,15,214,53,FALSE,g3500,g3500,208.7850467,161,0,FALSE,0,g3500,663947052
4.557558946,2.253705791,0.219415703,0.189320388,12,103,21,FALSE,Cre03.g163950,Cre03.g163950,114.1262136,82,0,FALSE,0,Cre03.g163950,24212797097
4.906802721,0.047777711,0.203798697,0.39740239,14,251,49,FALSE,Cre16.g658400,Cre16.g658400,214.1354582,202,0,FALSE,0,Cre16.g658400,263543370
4.905377808,0.05351502,0.203857896,0.395940049,14,252,51,FALSE,Cre16.g658850,Cre16.g658850,214.1190476,201,0,FALSE,0,Cre16.g658850,286912151
4.948827292,0.229075244,0.202068074,0.346695889,14,269,64,FALSE,g6068,g6068,202.3420074,205,0,FALSE,0,g6068,951864915
5.08974359,0.119264909,0.196473552,0.402275008,14,245,61,FALSE,Cre06.g260700,Cre06.g260700,214.7714286,184,0,FALSE,0,Cre06.g260700,521225626
4.769666903,0.63612918,0.209658247,0.380753293,14,233,52,FALSE,g4503,g4503,211.5193133,181,0,FALSE,0,g4503,4071689556
5.075886525,0.117747797,0.19700992,0.408089261,14,240,55,FALSE,Cre04.g214100,Cre04.g214100,215.8541667,185,0,FALSE,0,Cre04.g214100,506471218
4.754285714,0.971274405,0.210336538,0.35130411,14,257,69,FALSE,"Cre07.g324700,Cre07.g324750","Cre07.g324700,Cre07.g324750",204.614786,188,0,FALSE,0,"Cre07.g324700,Cre07.g324750",5306895882
5.301213419,0.032223847,0.188636058,0.352901484,14,39,15,FALSE,Cre06.g310500,Cre06.g310500,178.3076923,24,0,FALSE,0,Cre06.g310500,74925665
4.865192582,1.247194476,0.205541709,0.368170053,14,238,62,FALSE,Cre06.g308700,Cre06.g308700,207.6386555,176,0,FALSE,0,Cre06.g308700,4528547703
4.592094862,0.494803665,0.217765536,0.213664596,13,70,19,FALSE,Cre06.g274050,Cre06.g274050,102.8142857,51,0,FALSE,0,Cre06.g274050,8490261690
4.93909465,0.290123969,0.202466256,0.378402239,14,216,63,FALSE,Cre09.g395950,Cre09.g395950,210.1018519,153,0,FALSE,0,Cre09.g395950,1638216635
4.790640394,0.400385947,0.20874036,0.343399909,14,274,79,FALSE,Cre08.g376300,Cre08.g376300,201.8759124,195,0,FALSE,0,Cre08.g376300,5550160696
4.859721083,0.171983078,0.205773126,0.37083765,14,233,67,FALSE,Cre08.g384750,Cre08.g384750,209.5965665,166,0,FALSE,0,Cre08.g384750,1832730551
5.021008403,0.48073197,0.19916318,0.188405797,13,46,21,FALSE,g7533,g7533,53,25,0,FALSE,0,g7533,870510324
4.959697733,0.369272055,0.20162519,0.370252697,14,202,63,FALSE,g18260,g18260,209.9207921,139,0,FALSE,0,g18260,3317100546
4.908633697,0.183690063,0.203722678,0.39740239,14,251,74,FALSE,Cre09.g410750,Cre09.g410750,214.1354582,177,0,FALSE,0,Cre09.g410750,528694368
4.717926933,3.046451556,0.2119575,0.214761041,12,58,19,FALSE,g9322,g9322,61.56896552,39,0,FALSE,0,g9322,42688271873
5.007456504,0.290776303,0.199702184,0.395074852,14,213,66,FALSE,g9756,g9756,215.5680751,147,0,FALSE,0,g9756,3215135103
4.667517007,5.127625783,0.214246675,0.312205169,13,174,64,FALSE,Cre12.g489200,Cre12.g489200,193.7873563,110,0,FALSE,0,Cre12.g489200,49709019603
5.070518267,0.093016034,0.197218499,0.291301525,14,79,37,FALSE,g11617,g11617,156.0886076,42,0,FALSE,0,g11617,267345405
4.98483572,0.22027227,0.200608416,0.399341365,14,250,77,FALSE,"ARS4,Cre01.g012126,NAR1.6,g300","ARS4,Cre01.g012126,NAR1.6,g300",214.632,173,0,FALSE,0,"ARS4,Cre01.g012126,NAR1.6,g300",544155819
5.755050505,0.040485085,0.173760421,0.437956414,15,187,60,FALSE,Cre01.g008350,Cre01.g008350,223.2513369,127,0,FALSE,0,Cre01.g008350,100224946
2.185185185,0.053050274,0.457627119,0.341108643,7,138,108,FALSE,Cre05.g241250,Cre05.g241250,115.7028986,30,0,FALSE,0,Cre05.g241250,86820666
2.641791045,0.01625164,0.378531073,0.38,8,50,40,FALSE,Cre06.g261550,Cre06.g261550,111.62,10,0,FALSE,0,Cre06.g261550,33953766
1.955752212,0.070750868,0.511312217,0.328417765,7,132,81,FALSE,Cre11.g482550,Cre11.g482550,112.3333333,51,0,FALSE,0,Cre11.g482550,114771496
1.98989899,0.060860118,0.502538071,0.318707991,6,104,69,FALSE,g15304,g15304,104.6634615,35,0,FALSE,0,g15304,174711641
1.94214876,0.081298111,0.514893617,0.325003622,6,118,71,FALSE,g1244,g1244,108.6694915,47,0,FALSE,0,g1244,228658358
2.033333333,0.056712588,0.491803279,0.30593505,6,95,53,FALSE,Cre10.g430900,Cre10.g430900,100.2631579,42,0,FALSE,0,Cre10.g430900,175643401
3.258883249,0.021979523,0.306853583,0.35070922,9,141,81,FALSE,Cre10.g455850,Cre10.g455850,121.1560284,60,0,FALSE,0,Cre10.g455850,84529183
2.956756757,0.087851514,0.33820841,0.323459568,8,127,69,FALSE,g13822,g13822,109.2519685,58,0,FALSE,0,g13822,161069229
2.995327103,0.047186541,0.333853354,0.302639821,9,150,69,FALSE,Cre08.g374000,Cre08.g374000,109.3066667,81,0,FALSE,0,Cre08.g374000,123095975
3.51010101,0.00131396,0.284892086,0.416715371,9,59,26,FALSE,Cre09.g412450,Cre09.g412450,121.6949153,33,0,FALSE,0,Cre09.g412450,5378908
3.007968127,0.014455102,0.332450331,0.345837616,9,140,65,FALSE,Cre16.g652950,Cre16.g652950,117.5285714,75,0,FALSE,0,Cre16.g652950,41350217
2.897674419,0.062476781,0.345104334,0.339537066,8,139,72,FALSE,g8145,g8145,116.0359712,67,0,FALSE,0,g8145,141121763
3.535545024,1.390797014,0.282841823,0.285401003,8,57,13,FALSE,g14678,g14678,91.78947368,44,0,FALSE,0,g14678,10026470315
2.734126984,0.046641855,0.36574746,0.327932631,8,143,61,FALSE,Cre14.g614050,Cre14.g614050,113.8181818,82,0,FALSE,0,Cre14.g614050,104376187
3.690265487,0.311342305,0.270983213,0.323945409,9,156,57,FALSE,Cre07.g341700,Cre07.g341700,116.2051282,99,0,FALSE,0,Cre07.g341700,2381657813
3.01171875,0.016888592,0.332036316,0.332903226,9,125,51,FALSE,Cre11.g482700,Cre11.g482700,112.608,74,0,FALSE,0,Cre11.g482700,67078035
3.671706263,0.144822412,0.272352941,0.310266642,9,149,41,FALSE,Cre04.g214350,Cre04.g214350,110.5167785,108,0,FALSE,0,Cre04.g214350,993683420
3.675350701,0.035539953,0.272082879,0.302512887,9,97,15,FALSE,Cre02.g143100,Cre02.g143100,99.37113402,82,0,FALSE,0,Cre02.g143100,114238613
3.558,0.063494538,0.281056773,0.30402572,9,147,26,FALSE,Cre02.g096950,Cre02.g096950,109.1564626,121,0,FALSE,0,Cre02.g096950,494482575
3.568359375,0.027696206,0.280240832,0.333815959,9,112,15,FALSE,Cre14.g613400,Cre14.g613400,111.2678571,97,0,FALSE,0,Cre14.g613400,147744568
