"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7.8797678275290215","0.0","0.12690729243396823","0.0","1","15","false","Cre09.g387850","Cre09.g387850","13.0","0","1","0","0.9748913582936898","false","0","Cre09.g387850","0","0.0"
"8.478322672352522","0.0","0.11794785816078465","0.0","1","16","false","g42","g42","3.0","0","1","0","0.9727068515607572","false","0","g42","0","0.0"
"7.709902866619284","0.0","0.12970332017146283","0.0","1","16","false","Cre01.g052400","Cre01.g052400","7.0","0","1","0","0.9755113034064989","false","0","Cre01.g052400","0","0.0"
"6.674484719260839","2.830337355183731E-5","0.1498242998615696","0.3333333333333333","4","15","false","Cre01.g052550","Cre01.g052550","23.5","0","4","0","0.9792902017545225","false","0","Cre01.g052550","315604","0.31"
"11.545486851457001","0.0","0.08661393086890948","0.0","1","19","false","Cre01.g008500","Cre01.g008500","4.0","0","1","0","0.961512821710011","false","0","Cre01.g008500","0","0.0"
"11.722696043591567","0.0","0.08530460879318533","0.0","1","20","false","Cre01.g026300","Cre01.g026300","4.0","0","1","0","0.9608660728336075","false","0","Cre01.g026300","0","0.0"
"9.000829187396352","0.0","0.11110087517273146","0.0","1","18","false","Cre06.g300300","Cre06.g300300","3.0","0","1","0","0.9707998934766557","false","0","Cre06.g300300","0","0.0"
"8.859275053304904","0.0","0.11287605294825512","0.0","1","17","false","g8569","g8569","2.0","0","1","0","0.9713165144039968","false","0","g8569","0","0.0"
"8.909618573797678","0.0","0.11223825034899954","0.0","1","17","false","Cre01.g028850","Cre01.g028850","2.0","0","1","0","0.9711327789277457","false","0","Cre01.g028850","0","0.0"
"7.909737029140015","2.369106846718787E-4","0.12642645341000988","0.0","2","16","false","Cre06.g253050","Cre06.g253050","4.5","0","2","0","0.9747819816454745","false","0","Cre06.g253050","4498468","0.5"
"7.440890784174366","0.0","0.1343925114620479","1.0","2","15","false","g1308","g1308","27.0","0","2","0","0.9764930993278308","false","0","g1308","0","0.7941176470588235"
"7.377990997393982","4.7376523602195384E-4","0.13553825158545396","0.0","2","15","false","g16708,g16709","g16708,g16709","8.0","0","2","0","0.9767226605934527","false","0","g16708,g16709","8832964","0.5"
"8.370646766169154","0.0","0.11946508172362556","0.0","1","17","false","Cre10.g466600,g11436","Cre10.g466600,g11436","8.0","0","1","0","0.9730998293205505","false","0","Cre10.g466600,g11436","0","0.0"
"7.561833688699361","6.995827369902231E-4","0.13224305653461157","0.0","2","16","false","Cre16.g671700","Cre16.g671700","5.0","0","2","0","0.9760517018660606","false","0","Cre16.g671700","5225536","0.5"
"6.93875858801232","0.0","0.14411799853184695","0.0","1","14","false","Cre14.g620150","Cre14.g620150","41.0","0","1","0","0.9783256985838966","false","0","Cre14.g620150","0","0.0"
"9.19426676143094","0.0","0.1087634311628746","0.0","1","16","false","Cre06.g267400","Cre06.g267400","2.0","0","1","0","0.9700939169290842","false","0","Cre06.g267400","0","0.0"
"8.439943141435679","0.0","0.11848421052631579","0.0","1","16","false","g9810","g9810","4.0","0","1","0","0.9728469228414757","false","0","g9810","0","0.0"
"7.953447050461976","3.546755875383324E-5","0.12573164737947368","0.0","2","17","false","Cre13.g576500","Cre13.g576500","5.5","0","2","0","0.9746224560202117","false","0","Cre13.g576500","721870","0.5"
"8.106372897417673","1.5690918346468284E-4","0.12335973346582109","0.0","3","16","false","Cre09.g390000","Cre09.g390000","7.333333333333333","0","3","0","0.9740643324911764","false","0","Cre09.g390000","3413784","0.35185185185185186"
"7.382610755745084","0.0","0.13545343687824915","0.0","1","16","false","Cre09.g403650","Cre09.g403650","63.0","0","1","0","0.9767058001615143","false","0","Cre09.g403650","0","0.0"
"7.0375503435204925","8.770831531804536E-9","0.1420948982511656","0.6666666666666666","3","16","false","Cre03.g178200","Cre03.g178200","14.0","0","3","0","0.9779651447316771","false","0","Cre03.g178200","4","0.4375"
"7.576166785122009","0.0","0.13199287032114826","0.0","1","17","false","g8363","g8363","14.0","0","1","0","0.9759993912951752","false","0","g8363","0","0.0"
"8.700900260601752","0.0","0.1149306359168448","0.0","1","17","false","Cre08.g385700","Cre08.g385700","8.0","0","1","0","0.971894524596344","false","0","Cre08.g385700","0","0.0"
"9.412816868040748","0.0","0.10623812340334496","0.0","1","17","false","Cre09.g403050","Cre09.g403050","2.0","0","1","0","0.969296288802771","false","0","Cre09.g403050","0","0.0"
"7.731343283582089","0.0","0.12934362934362936","0.0","1","16","false","Cre02.g145451","Cre02.g145451","6.0","0","1","0","0.9754330537095545","false","0","Cre02.g145451","0","0.0"
"8.978204217010187","0.0","0.11138084808823917","0.0","1","16","false","Cre07.g345500","Cre07.g345500","5.0","0","1","0","0.9708824663612766","false","0","Cre07.g345500","0","0.0"
"8.202677090736792","0.0","0.12191141854520773","0.0","1","16","false","g8218","g8218","2.0","0","1","0","0.9737128573330773","false","0","g8218","0","0.0"
"8.417555081734186","1.1690022642317064E-5","0.1187993414109005","0.0","2","16","false","g18037","g18037","4.5","0","2","0","0.9729286310885614","false","0","g18037","28560","0.5"
"8.244254915896708","0.0","0.12129658898244201","0.0","1","17","false","g15040","g15040","3.0","0","1","0","0.9735611134456325","false","0","g15040","0","0.0"
